mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4259131908416748,0.00953728661133174,0.03180050849914551,0.00039680928888966715,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.8269230769230769,0.8324175824175825,0.8021978021978022,0.7335164835164835,0.8296703296703297,0.804945054945055,0.03730603339949004,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42830185890197753,0.011992833733867475,0.03201441764831543,0.001545312593702631,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7417582417582418,0.7307692307692307,0.7417582417582418,0.728021978021978,0.6978021978021978,0.728021978021978,0.01611305307540132,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4255081653594971,0.014920762308610974,0.031202936172485353,0.0007444924168146998,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.75,0.7527472527472527,0.7362637362637363,0.728021978021978,0.739010989010989,0.7412087912087912,0.009095024921564202,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4297049045562744,0.015086079485254865,0.03140721321105957,0.00048354907718565717,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.75,0.6648351648351648,0.7939560439560439,0.7472527472527473,0.771978021978022,0.7456043956043956,0.043770211575064694,66,0.8502747252747253,0.8131868131868132,0.8592032967032966,0.8550824175824175,0.8550824175824175,0.846565934065934,0.01692740240140021
0.42570695877075193,0.00806079081439907,0.03320603370666504,0.0024793126163753644,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.7774725274725275,0.7472527472527473,0.760989010989011,0.782967032967033,0.7142857142857143,0.7565934065934066,0.02460900623797658,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4201101779937744,0.0129609556294884,0.03160347938537598,0.000487896569348075,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8021978021978022,0.7912087912087912,0.7554945054945055,0.7802197802197802,0.8104395604395604,0.7879120879120879,0.019144232296905886,47,0.853021978021978,0.867445054945055,0.8413461538461539,0.875,0.8708791208791209,0.8615384615384615,0.012518854274796102
0.4263158321380615,0.015213926997110194,0.036797952651977536,0.008641896955397178,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.8104395604395604,0.7857142857142857,0.8131868131868132,0.7774725274725275,0.8186813186813187,0.8010989010989011,0.016354808863887047,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42150425910949707,0.008636857656817227,0.03701119422912598,0.007999287405160739,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.7774725274725275,0.7802197802197802,0.7417582417582418,0.782967032967033,0.7362637362637363,0.7637362637362637,0.02033709398167223,62,0.8537087912087912,0.8447802197802198,0.8269230769230769,0.8578296703296703,0.8248626373626373,0.841620879120879,0.01353283429862672
0.4181076526641846,0.010938900470854522,0.0326026439666748,0.0004953415429536251,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.8021978021978022,0.8076923076923077,0.782967032967033,0.7967032967032966,0.8021978021978022,0.7983516483516484,0.008440819503152331,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.41991162300109863,0.008187398239176531,0.032203149795532224,0.00039222253129064425,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.7884615384615384,0.7939560439560439,0.8159340659340659,0.7472527472527473,0.8021978021978022,0.7895604395604395,0.02309000152686889,45,0.8296703296703297,0.8324175824175825,0.8392857142857143,0.8523351648351648,0.8633241758241759,0.8434065934065934,0.012671656764559123
0.4271098613739014,0.0072339727900833355,0.03301053047180176,6.0567704922682234e-06,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.7802197802197802,0.8159340659340659,0.7774725274725275,0.739010989010989,0.7802197802197802,0.7785714285714286,0.024362416788346535,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42731304168701173,0.02110399299321555,0.03660149574279785,0.007205275643958741,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.804945054945055,0.8021978021978022,0.7967032967032966,0.7554945054945055,0.804945054945055,0.7928571428571428,0.018922170722772063,39,0.823489010989011,0.834478021978022,0.8104395604395604,0.8241758241758241,0.8276098901098901,0.8240384615384613,0.007835692690632782
0.41690564155578613,0.0055642369800453775,0.03560476303100586,0.005194163347345671,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.771978021978022,0.782967032967033,0.7857142857142857,0.75,0.8379120879120879,0.7857142857142857,0.028970167750470482,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.43030614852905275,0.015920472674347787,0.033614826202392575,0.0004882680576375152,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8296703296703297,0.782967032967033,0.7939560439560439,0.7225274725274725,0.8021978021978022,0.7862637362637362,0.03541292976774072,48,0.8379120879120879,0.8145604395604396,0.834478021978022,0.8289835164835165,0.8310439560439561,0.8293956043956043,0.008016613440337855
0.4273049831390381,0.01437031971675199,0.03340744972229004,0.0004892010890868245,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.8021978021978022,0.8159340659340659,0.782967032967033,0.7472527472527473,0.8214285714285714,0.7939560439560439,0.026861333102374315,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4233078956604004,0.009367883717355306,0.033411407470703126,0.0004945643563859494,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.7912087912087912,0.8186813186813187,0.7692307692307693,0.7472527472527473,0.7692307692307693,0.7791208791208791,0.024175824175824156,52,0.7994505494505495,0.8337912087912088,0.8152472527472527,0.8413461538461539,0.7973901098901099,0.8174450549450549,0.017716052934508616
0.42270779609680176,0.012231816226632568,0.03380122184753418,0.0004050847596905613,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.7939560439560439,0.7967032967032966,0.8241758241758241,0.7664835164835165,0.7802197802197802,0.7923076923076923,0.019238616923089636,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4213075637817383,0.009685658915705584,0.035005378723144534,0.002103572597602467,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8021978021978022,0.8269230769230769,0.8076923076923077,0.7445054945054945,0.7994505494505495,0.7961538461538461,0.027549343157630038,34,0.8276098901098901,0.8385989010989011,0.8269230769230769,0.8324175824175825,0.8186813186813187,0.8288461538461538,0.006579082425729718
0.42230749130249023,0.01343956191138923,0.036405754089355466,0.003827867527999744,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.782967032967033,0.7912087912087912,0.75,0.7472527472527473,0.7912087912087912,0.7725274725274726,0.019764951372093335,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4237088203430176,0.014450331274338793,0.034400653839111325,0.0004818802088023915,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8104395604395604,0.8021978021978022,0.8076923076923077,0.7417582417582418,0.7664835164835165,0.7857142857142857,0.027085181415090625,49,0.8221153846153846,0.8221153846153846,0.8228021978021978,0.8372252747252747,0.7973901098901099,0.8203296703296704,0.012838814775327372
0.42490134239196775,0.012093776860900922,0.0348085880279541,0.0004002810767112965,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.8131868131868132,0.7912087912087912,0.7747252747252747,0.7802197802197802,0.8214285714285714,0.7961538461538461,0.018256316182237515,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42331557273864745,0.01635505803488792,0.03600473403930664,0.0030361442068080145,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.7884615384615384,0.804945054945055,0.7994505494505495,0.7747252747252747,0.8076923076923077,0.795054945054945,0.012112861365411327,37,0.7987637362637363,0.8317307692307693,0.8152472527472527,0.8282967032967034,0.8076923076923077,0.8163461538461538,0.012367215269612507
0.4331070423126221,0.018919520192483077,0.03841567039489746,0.00584964428102143,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.8104395604395604,0.8186813186813187,0.8214285714285714,0.7142857142857143,0.7857142857142857,0.7901098901098901,0.03994773786657919,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.43491377830505373,0.02221398853816461,0.034601020812988284,0.0004915512891029306,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8131868131868132,0.8159340659340659,0.7774725274725275,0.75,0.7994505494505495,0.7912087912087912,0.024694730828839814,42,0.8173076923076923,0.8289835164835165,0.8021978021978022,0.8179945054945055,0.8097527472527473,0.8152472527472527,0.008954948358794849
0.42689738273620603,0.01826218519284575,0.035211944580078126,0.000399098931579776,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.8021978021978022,0.7967032967032966,0.7994505494505495,0.728021978021978,0.8296703296703297,0.7912087912087912,0.03373644270990937,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4313096523284912,0.009243135085649043,0.03540816307067871,0.0010135934745509354,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.771978021978022,0.7527472527472527,0.771978021978022,0.7362637362637363,0.771978021978022,0.760989010989011,0.014432885205015051,63,0.8118131868131868,0.7671703296703297,0.7877747252747253,0.8159340659340659,0.7857142857142857,0.7936813186813186,0.01802855180293462
0.43831872940063477,0.022986736416689406,0.03539462089538574,0.0004937469846650814,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.7774725274725275,0.7802197802197802,0.7884615384615384,0.7142857142857143,0.7994505494505495,0.771978021978022,0.02984280354725334,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.41370019912719724,0.0031370362111677918,0.03840970993041992,0.006800532371721537,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7857142857142857,0.760989010989011,0.7664835164835165,0.6703296703296703,0.7802197802197802,0.7527472527472527,0.04216831616340638,65,0.8008241758241759,0.7946428571428571,0.7980769230769231,0.7843406593406593,0.7953296703296703,0.7946428571428571,0.005596579337215228
0.4201007843017578,0.008155731208965953,0.03621540069580078,0.00040530997444281845,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.7967032967032966,0.8076923076923077,0.7802197802197802,0.7554945054945055,0.7884615384615384,0.7857142857142857,0.017633853336133203,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42551579475402834,0.009974513449795434,0.0356046199798584,0.00048702574040278767,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.7774725274725275,0.7939560439560439,0.8021978021978022,0.7335164835164835,0.760989010989011,0.7736263736263737,0.024547591102954614,56,0.7939560439560439,0.804945054945055,0.7870879120879121,0.8028846153846154,0.7733516483516484,0.7924450549450549,0.011495865908191035
0.42670979499816897,0.0091530505956354,0.0404090404510498,0.008311022192000719,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.8021978021978022,0.7912087912087912,0.7664835164835165,0.7252747252747253,0.7939560439560439,0.7758241758241758,0.027941059637562903,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.411501407623291,0.0065943750891792495,0.03620810508728027,0.0004090870825121877,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.7884615384615384,0.7967032967032966,0.7637362637362637,0.7445054945054945,0.782967032967033,0.7752747252747253,0.018826199669243735,55,0.8097527472527473,0.7967032967032966,0.8063186813186813,0.7836538461538461,0.7747252747252747,0.7942307692307693,0.013307880598662487
0.4195110321044922,0.005572407198421755,0.04240913391113281,0.006674996632121395,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7774725274725275,0.7802197802197802,0.782967032967033,0.7252747252747253,0.7747252747252747,0.7681318681318682,0.021603959616854407,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
