mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3975065231323242,0.016909555401158,6.3318243503570555,0.022478495430960973,manhattan,16,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.7534189187980141,0.7438687082552449,0.748230740770564,0.7459842909335946,0.7410926278183803,0.7465195569477224,0.004178346986276103,14,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.40410690307617186,0.01181192700172963,6.609487676620484,0.2103794278700681,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.7494463417239928,0.736542077765831,0.7439818608496759,0.7509547048232731,0.7451052792429169,0.7452058095016774,0.005051927470601645,21,0.7634285952427091,0.7621667291705517,0.7651524454780704,0.7675883368707145,0.7629444487866599,0.7642561111097411,0.001932764924647283
0.3903026580810547,0.006965087771551511,6.404042959213257,0.129042627791856,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.7524642266756978,0.7429579614428586,0.744110407459861,0.7482611579645598,0.739558491102903,0.7454708452615127,0.004467899495954927,20,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3938939571380615,0.00909103310796077,6.371848487854004,0.06387301010259529,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.7583840809562078,0.744292767338793,0.7505768150860302,0.7533626562220327,0.7516644184612791,0.7516560720139608,0.004551365669251607,8,0.7667066928449192,0.7700137061032782,0.7730991834811003,0.7706028662220816,0.7653268859327611,0.7691498669168281,0.0027942372696725132
0.39830594062805175,0.008304200063054027,6.355830478668213,0.06229697871208826,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.7509536395400426,0.745068388901783,0.7442988196868672,0.746273308274635,0.7372572860296869,0.7447708818081685,0.0044099158513608875,24,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38429994583129884,0.005678979416428787,6.509675407409668,0.08686884987852939,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.7473798595749989,0.740106516063195,0.7388722317744063,0.7466244459184856,0.7420815308170998,0.7430128401028443,0.0034227976007885357,38,0.7557821440665353,0.7583336977610908,0.761516534112034,0.7601892933002635,0.7560384016988851,0.7583720141877618,0.0022514507131401115
0.40630378723144533,0.026390825202478117,6.4378602504730225,0.07599118988158446,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.7497319862385392,0.7441576420893967,0.7451656211893232,0.7471622076923887,0.7385578640643691,0.7449555287711663,0.0037224977659330873,23,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38849806785583496,0.0095201190310473,6.5541157722473145,0.08317006666802497,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.7529542037241413,0.7462021515834257,0.7436017470760581,0.7537524874443287,0.7471510583251222,0.7487322481276666,0.003956133886292623,11,0.7605381401864575,0.7615732713184233,0.7671191460932802,0.765267543942412,0.7606373671726137,0.7630270937426374,0.002675211844453353
0.39470524787902833,0.02549097441454581,6.564874076843262,0.09742614849750467,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.7502878812518782,0.7426690276087067,0.7450431269272124,0.7452180527917286,0.7386023890695065,0.7443645636526416,0.003803863233142949,25,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39809508323669435,0.01558280381460463,6.604304647445678,0.20595445637853993,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.7472353926579228,0.7385739562725745,0.7397829785867925,0.7458800551712521,0.7446717532313561,0.7432285842443481,0.0034266770897321127,35,0.7525325672551838,0.7542619209255275,0.757363908608297,0.7555757655313197,0.7519368337248563,0.7543341992090368,0.001985904785670456
0.3915078639984131,0.00653227798829723,6.650691509246826,0.1420326640472645,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.748799266771188,0.7444246032685837,0.7459538737395984,0.7432302031018037,0.736423430164242,0.7437669432645937,0.0041168475364852675,30,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3955047130584717,0.014264662163945362,6.574674415588379,0.08298742932249183,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.7553755376721827,0.7422482578447641,0.7436802960282387,0.7506085683902419,0.7443050147275018,0.747243645147001,0.0049748828854930096,13,0.7560697211668626,0.7573349929521482,0.762139516370967,0.7598685460085105,0.7555669917012365,0.758195953639945,0.002470741223017449
0.38449983596801757,0.004926926037830533,6.584882831573486,0.0833229793195313,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.7495435740115332,0.7412809347351624,0.7456429672504814,0.7470176990218685,0.7368792186783716,0.7440733807796659,0.004485487305630898,26,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39470515251159666,0.012800574822212191,6.51866717338562,0.05141329512728334,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.7508124619425721,0.7389068354166569,0.7388722317744063,0.74240342398686,0.7419147596440109,0.74258200893077,0.004370336005581801,41,0.7474414703519839,0.7494432892989434,0.7564914784286244,0.7536063279698761,0.7469551529400681,0.7507875437978992,0.003692448018060202
0.3898941993713379,0.007909819290890454,6.583896350860596,0.07274037727190928,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.7478445746488717,0.7420472146304725,0.7456209945955163,0.7462296134853702,0.7362789214937218,0.7436047913828842,0.004123374262679572,31,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3858963966369629,0.0048838574005788445,6.677511072158813,0.09956192708035021,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7531991922483631,0.7406497800892484,0.7432029499670805,0.7452667487918129,0.7462058899468336,0.7457048874722665,0.00420554066032697,17,0.7508207275057337,0.7536526520090698,0.7591317863235183,0.755919240614397,0.7490504939796496,0.7537149800864736,0.0035871595368969496
0.38730320930480955,0.01292273275866328,6.567281770706177,0.07009683089756236,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.7457341471899473,0.7417363081413554,0.7460763680017094,0.7459405961443297,0.7365456763321935,0.7432070837068648,0.00370449419509485,36,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39392843246459963,0.01650826798801704,6.55187840461731,0.07940073950566218,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.7476028754442555,0.7384294893554986,0.7381059518790962,0.7411381176495363,0.7427595491645634,0.7416071161604239,0.0034600549536870392,52,0.7451004456680004,0.7475656472593996,0.7529866458862227,0.7504681818077875,0.7419711941369037,0.7476184229516628,0.003877450997090097
0.3899040699005127,0.009534155732344932,6.603493881225586,0.1034195615721814,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.7475116955047895,0.7406810944118933,0.7436330613987029,0.7433528643776917,0.7366901850027138,0.7423742359177662,0.003580644143379339,44,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38969998359680175,0.00893618728136328,6.6130918025970455,0.05251431600087642,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.749179380544806,0.7445377558630147,0.7421257635826533,0.7474999210335135,0.7449830330749654,0.7456651501776914,0.002448785893588779,18,0.7492351623855537,0.7517144721847184,0.7547215029915488,0.7528588443920833,0.7452607513585542,0.7507581466624916,0.0032734238675187
0.40050368309020995,0.02040853476468536,6.784127426147461,0.1502511270813012,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7451123342117132,0.7421697088925834,0.7440884348048958,0.743186508312539,0.736834693673234,0.7422787738129821,0.0028903334633375343,45,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39209842681884766,0.006002955847821109,6.833151197433471,0.13070577252376386,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.738950780726587,0.736397610848755,0.7372171777216752,0.7374161639133686,0.7396135545707948,0.737918930928455,0.0011828538155534423,60,0.7421704629509251,0.7463468050511564,0.7513893746554595,0.7488740119148246,0.7406914905865373,0.7458944290317805,0.004005383314075601
0.38990044593811035,0.018754539772503808,6.806733417510986,0.10473506742527172,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.7446349881505551,0.7392930015383489,0.744688275128165,0.7427311349063459,0.7365456763321935,0.7415790062850978,0.0031902820769178753,53,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.406707239151001,0.020425114306346658,6.206189918518066,0.11188581503671546,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7309479976990552,0.7319186101282624,0.7230182375667665,0.7100469060930542,0.7122236946796572,0.7216324229896004,0.009134999353252779,84,0.9702270913061161,0.9736015442655015,0.9712660230165004,0.9716717370562185,0.9724068650690735,0.971834652142682,0.0011299086386616468
0.39609317779541015,0.011541106680240259,6.061764049530029,0.09048590622032462,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7309479976990552,0.7319186101282624,0.7230182375667665,0.7100469060930542,0.7122236946796572,0.7216324229896004,0.009134999353252779,84,0.9702270913061161,0.9736015442655015,0.9712660230165004,0.9716717370562185,0.9724068650690735,0.971834652142682,0.0011299086386616468
0.426099157333374,0.022378443894665995,6.767738151550293,0.23907436985383654,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.7658074174420251,0.7682007263870271,0.7622083755024106,0.7660309864493511,0.7710653331998462,0.7666622091637407,0.002922920155900551,2,0.8557399724535393,0.8536297876634936,0.8571817490235558,0.8578434479791787,0.8550787293019414,0.8558947372843418,0.0015015785396855586
0.4159048080444336,0.028506997621671283,6.567878246307373,0.05844444756646863,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.7444932842619477,0.7379549063228091,0.7443142137026213,0.7320811880771134,0.7263191520752869,0.737033706230639,0.007054159227056581,63,0.9810904030590741,0.9817743179681048,0.9827929387951233,0.9813635154673107,0.9823706460571958,0.9818783642693617,0.0006285802593943996
0.4146907806396484,0.014066375628068261,6.640098428726196,0.11728754534512201,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.7471661853734219,0.7413375110323779,0.7400779647690188,0.7420875580403677,0.738735964084919,0.741881303579281,0.002878003450307086,50,0.7899326198578216,0.7903550763602015,0.7963839454222462,0.7932199469625645,0.789589278385622,0.7918961733976911,0.0025863008864028068
0.40810394287109375,0.012705129310321169,6.662902736663819,0.13335199389566557,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.751094817137513,0.7424333807521646,0.7457621721929868,0.7420607094349159,0.730632149688325,0.7423976929159752,0.006715228231408132,43,0.9798220299359881,0.9811664475328835,0.9819463229337991,0.9808278289112411,0.9816020985796086,0.9810729455787041,0.0007316290923759255
0.3989006519317627,0.008511327960659575,6.700308418273925,0.07546174920463093,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.7665555402931126,0.7607142349647833,0.7534469438010536,0.7574207439695928,0.7571124085129702,0.7590502158124236,0.00440264269174524,4,0.7989123912709633,0.795212840782319,0.8014371270312243,0.7988902717863813,0.7979162085958234,0.7984737678933422,0.0020045888024249406
0.4030927181243896,0.021939396420853564,6.681917715072632,0.06406017247541684,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.7545839958023018,0.7464658234430072,0.7493612141326011,0.740340029691399,0.7366905801950671,0.7454893265379173,0.006365188860619483,19,0.9802107665878549,0.9811664475328835,0.9819463229337991,0.9811388286703413,0.9816020985796086,0.9812128928608974,0.0005833181813132926
0.4036891460418701,0.015827107253358154,6.709516191482544,0.14149681123596192,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.7542544059778252,0.747081584073167,0.7374715079135766,0.7481434978994915,0.7420596635068842,0.7458023575485795,0.005691735518030288,16,0.7707822702589011,0.772703939778305,0.7759731282324043,0.7769250254172055,0.7746222946845885,0.7742013316742808,0.002221132321900031
0.38789095878601076,0.005231319254060825,6.661510276794433,0.08303169008446033,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.7496973825962889,0.7442455327092573,0.7451090448921076,0.7432386261937101,0.7351341809770209,0.7434856970623165,0.004724205445150238,33,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39932918548583984,0.009076378004079644,6.642671728134156,0.06905992328836351,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.7663797590533917,0.7579413385373001,0.7421883922279431,0.7580122029543995,0.7528431455203629,0.7554730870167429,0.00793639183988346,7,0.773962309647372,0.7791139443353794,0.7802808535315978,0.783508081231018,0.7776429799467275,0.778901633738419,0.003135213337981523
0.3953081130981445,0.011568047161623294,6.661297941207886,0.08288761839550152,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.7481428501507035,0.7432688679319758,0.7444213139489781,0.7433175926803333,0.7365792676822233,0.7431465471787108,0.003735015545514187,37,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39769778251647947,0.008090385724997753,6.692706966400147,0.12866566332448579,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.7504669518112046,0.742628371618382,0.73647287048133,0.7453675626730684,0.7385465352169079,0.7426967053214796,0.004969548098306971,40,0.7587702624712362,0.7645517813343953,0.7657909344260047,0.7650966947835961,0.762091762659236,0.7632602871348937,0.002567890066261777
0.3949012279510498,0.007052229100051904,6.747322750091553,0.09545906066129274,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.7493645034522067,0.7453573227359349,0.7427442872412817,0.742406845867947,0.7398920334490809,0.7439534227368508,0.0032124305830157967,28,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38710770606994627,0.007617400092306036,6.72110161781311,0.03844012430053325,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.757705691680758,0.7509223252173977,0.7449332636523867,0.7496843972751299,0.7478181430174782,0.7502129974789669,0.004255426804834524,10,0.7618653482377871,0.7676712829380584,0.7717932899290826,0.7681167353981508,0.7663089421218197,0.7671511197249797,0.00320628666623737
0.391101598739624,0.010866925693760703,6.7655861377716064,0.09853895066277707,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.7500209200726913,0.7435578017661278,0.7444213139489781,0.7425295071438349,0.7371127773591668,0.7435290708645091,0.004125576317668717,32,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3993066310882568,0.01249667239808986,6.849544191360474,0.1494211340611671,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.7536325929995911,0.7411177844827268,0.7317840111700031,0.7449340366615076,0.7391245698989889,0.7421187382414345,0.007173513553700539,48,0.751013043354794,0.756191495977096,0.7623105177207152,0.7598030031054077,0.7547522835119365,0.7568140687339899,0.003935355910966525
0.39850168228149413,0.007740213664726138,6.85115270614624,0.05243437151215497,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.7496094919764285,0.7431463736698649,0.7446097261759843,0.7407080135190626,0.735456394475738,0.7427067237786762,0.004647909533779995,39,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3990950584411621,0.009655476146300293,7.014996480941773,0.1268749117935839,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.7556957858289794,0.7482906063873851,0.7385360633107185,0.7491634816850397,0.7448943782570437,0.7473161945413186,0.005613426949310854,12,0.7566101519010575,0.7610087291224439,0.7651668580611635,0.7625646970887188,0.7603836025046424,0.7611468077356053,0.002805494926989211
0.42930150032043457,0.02457300202339591,7.475888109207153,0.39474238215248975,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.7482213991028842,0.7445910428406248,0.7427882325512121,0.7402307927182371,0.7346893261179993,0.7421048915124113,0.004528819427932358,49,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38669981956481936,0.006187343347891897,6.891147899627685,0.04937170519371743,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.74682396456166,0.7384514620104637,0.7306409068206804,0.7408138286111374,0.7366233974950075,0.7386707975224687,0.005287747484340677,58,0.7505599683397012,0.7522838185750622,0.7556613728722479,0.7543868791267949,0.7496645227306429,0.7525113123288898,0.0022540780833451833
0.4089009761810303,0.015381651779270469,6.785335063934326,0.032404299696537575,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7498984258105804,0.7425245606916308,0.7427882325512122,0.7405198100592776,0.7352896233026489,0.7422048111313143,0.004696515560325375,46,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.39989461898803713,0.01650472900903792,6.910160923004151,0.06685515432721201,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.7563961477593943,0.7469904041337011,0.7350155703232849,0.7444652389525886,0.7425931731838278,0.745092353656067,0.006922251083230562,22,0.752758208089467,0.7559152301220619,0.7612371669191995,0.7586876303711929,0.7545446795556782,0.7566285830115198,0.003010317247697423
0.3885042667388916,0.01044641912545506,6.816733932495117,0.07528253972426532,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.7508091726229666,0.7402916389705956,0.7398895525420125,0.7425076597492025,0.7373795321976385,0.7421759174910314,0.004613682257448639,47,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.38930473327636717,0.007963622604309268,6.882756090164184,0.10957145679386539,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.7451469378539638,0.739528648394891,0.7299751485325161,0.7369255188098172,0.7400361469272477,0.7383223910210112,0.0049519407224656335,59,0.7453305863213201,0.7482536671221768,0.7547865405953931,0.7511452939578641,0.7445612352392632,0.7488154646472035,0.0037852427625340856
0.3959031581878662,0.004997064068169888,6.878551340103149,0.07454309318313018,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.7458220378098079,0.7390699856690923,0.738623953930579,0.7397535719174118,0.7369014811809402,0.74003449331129,0.0030434198233652,55,0.9802107665878549,0.9807360854983387,0.9819463229337991,0.9811388286703413,0.9812495978516296,0.9810563203083926,0.0005751138912645276
0.3856997489929199,0.012790391585366202,6.920564842224121,0.11165030615454245,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7505108971211348,0.7440697514695365,0.7337060264019211,0.7421665245269908,0.7387578313951345,0.7418424626076202,0.005584629949633547,51,0.7462291351946692,0.7521049116931492,0.757490487612895,0.7554546082246177,0.7465898229389245,0.7515737931328511,0.004555335632900788
