mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14843368530273438,0.008870267734877327,0.0050011157989501955,2.7804145311571603e-07,31,{'SVM__n_iter': 31},0.810470325337392,0.8192547822759881,0.8087592212785821,0.8009404908556811,0.8186814011940079,0.8116210932774546,0.006807269713766818,15,0.8094025388719377,0.8128032010149618,0.8151202047271233,0.8160305059439961,0.8126739353380947,0.8132060771792228,0.0023045029795903645
0.1544351577758789,0.0027285085733830153,0.005601119995117187,0.001019627167192237,34,{'SVM__n_iter': 34},0.8153854898375812,0.8152003669301806,0.8054645071888737,0.7948995546290155,0.8171917894836681,0.8096283241468247,0.008433822080322544,19,0.8144224859856551,0.8108571156584456,0.8116200858891237,0.8133415524089954,0.8135627408038124,0.8127607961492064,0.0013165732401392142
0.16623787879943847,0.0033710446713301786,0.0048010826110839845,0.00039997109357208085,37,{'SVM__n_iter': 37},0.8069811466726031,0.8209191779963991,0.8072832377851774,0.7999473556755847,0.8180252501567596,0.8106310535873233,0.0077353874096376335,17,0.8068757053898225,0.8126700244694732,0.8165423696543919,0.8193277055165261,0.8122729958800269,0.8135377601820482,0.004225794910279092
0.18444113731384276,0.010250373252792537,0.005001068115234375,3.015782985847835e-07,40,{'SVM__n_iter': 40},0.8197914676628305,0.8249862243294919,0.8111992385619831,0.7979645071964793,0.8158908162566326,0.8139669840242237,0.009195508957493766,4,0.8150440697633519,0.8138658493218404,0.8193587874687264,0.8197690178598325,0.8161948964625022,0.8168465241752505,0.002341380761726452
0.19484691619873046,0.0013253812408488572,0.005598688125610351,0.0012014511199072125,43,{'SVM__n_iter': 43},0.8198546225992572,0.8096919407459334,0.8099116672955845,0.8006833233309117,0.8210267360800081,0.8122333931884076,0.00749177246232868,13,0.8162754078127586,0.8113401099456334,0.8155202526242831,0.8176098283294163,0.8157646717212687,0.815302054086672,0.002108642524750274
0.20464644432067872,0.008358675356601177,0.004601097106933594,0.0004900571864053367,46,{'SVM__n_iter': 46},0.8200397455066578,0.8216195399268139,0.8066455045000522,0.8038793602661698,0.823661483499402,0.8151688768737677,0.00821640640631573,2,0.8151008974597034,0.813481916864338,0.8185162765611486,0.8189493860888776,0.8142663935413096,0.8160629741030754,0.0022434445281684875
0.2088479518890381,0.00962335786848527,0.004600811004638672,0.000490310283689882,49,{'SVM__n_iter': 49},0.820228157733664,0.8177002498304026,0.8091799910425248,0.7986636238247155,0.8165028374810968,0.8124552218779335,0.007813304283430526,12,0.8170682973155315,0.814705958132236,0.817726792771504,0.8136086430294457,0.8097605883280982,0.814574055915363,0.0028383051384636097
0.22264904975891114,0.004078451157468517,0.004599094390869141,0.0004924215627490942,52,{'SVM__n_iter': 52},0.821352578747627,0.8179765526772693,0.8114629104215645,0.803944902450067,0.8228612189839869,0.8155194962730541,0.006990981468827815,1,0.8174213068849931,0.8169905499851581,0.8170173679194527,0.8192071404649727,0.8145096069544924,0.8170291944418138,0.0014998103489986796
0.23105249404907227,0.002829166245636125,0.004400730133056641,0.0004901740335460282,55,{'SVM__n_iter': 55},0.819050449742091,0.8172322454369242,0.8074337570503275,0.7976267938553545,0.8227495112787898,0.812818346569135,0.009128939415850768,10,0.8147413808393134,0.8136436142006853,0.8152422839126847,0.81471968901077,0.8143533200908917,0.814540057610869,0.000529981499702103
0.23645362854003907,0.008982371633383167,0.004201316833496093,0.00040011421572305197,58,{'SVM__n_iter': 58},0.8168647626505916,0.8211800868275116,0.8074809916798634,0.8012613580129927,0.8222827891095527,0.8138138052665244,0.008160151764866806,5,0.8148329320021243,0.8144755131035883,0.8176889679672444,0.8173876010364662,0.8166237724852748,0.8162017573189397,0.0013152733156598265
0.24905681610107422,0.007926543787055386,0.00420083999633789,0.00040489884285869945,61,{'SVM__n_iter': 61},0.8123264226044147,0.819088342703947,0.8091799910425248,0.8009286458826874,0.8225272814454555,0.8128098053564374,0.007594551982647934,11,0.8089673726430285,0.8120140216006451,0.8168464570596666,0.8185569018922602,0.8156549649879266,0.8144079436367054,0.0034654275356057534
0.29726924896240237,0.010108932394564854,0.004999923706054688,0.0006312059617281774,64,{'SVM__n_iter': 64},0.8190943950520212,0.8209537816386495,0.8080775426835269,0.7990718805605569,0.8200932917415337,0.8134582273029201,0.008577601602546208,7,0.8175967175638155,0.8165240660029179,0.8175361797790078,0.815372888859225,0.812297634663617,0.8158654973737166,0.0019593020773730828
0.29306716918945314,0.005405852315134244,0.0056018829345703125,0.0019605984711620517,67,{'SVM__n_iter': 67},0.8204418319352409,0.8149806403805295,0.8093903759244961,0.7962304031502364,0.8247616990109652,0.8131607149473113,0.009916686315152108,8,0.8148580470798544,0.8137248577341493,0.8158209343164294,0.8189682888990344,0.8159658610409447,0.8158675978140824,0.0017456601091392016
0.3147061824798584,0.01402901818355718,0.005372428894042968,0.0018776883092801063,70,{'SVM__n_iter': 70},0.8215816469649578,0.8168806829574825,0.8072266614879617,0.7967815892268655,0.8224495602826416,0.8129839084654297,0.009739929180881202,9,0.8140464590603174,0.8158938774524386,0.817630832279619,0.8161302104530962,0.8166731405152787,0.8160749039521498,0.0011772185886683116
0.33647704124450684,0.020524051548789186,0.005801200866699219,0.0011665884078584832,73,{'SVM__n_iter': 73},0.8190757117166616,0.8151910252625009,0.8047015166131691,0.79923323541489,0.8221382804390324,0.8120676333410487,0.008709045947066086,14,0.8156269156108051,0.8119799973748041,0.8160032469114709,0.8146622073582998,0.8149074295570927,0.8146359593624946,0.0014127978363196255
