mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.157661771774292,0.26720665811596533,0.008201694488525391,0.001166531149271429,relu,10.0,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (56,)}",0.7316115192498878,0.7352358231640728,0.7284365363938216,0.7245177779883551,0.7217260948145495,0.7283062938586129,0.004829180660710473,213,0.7354951994087814,0.7339371514635139,0.7334455524035434,0.7330736480957771,0.7167977259159343,0.73054985545751,0.006925400465549769
0.9328106880187989,0.17203861067488202,0.006001472473144531,2.611744678045111e-07,relu,10.0,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (28,)}",0.7330781610756127,0.7211538512143378,0.7299031782195465,0.7353106541583753,0.7463058736122162,0.7331490944733917,0.008150666170413714,208,0.735554034337025,0.7223238835817349,0.7349320556940382,0.7388773372629682,0.741590337425674,0.734655529660288,0.006616169442888538
1.1480620861053468,0.07824133295599023,0.010602140426635742,0.0004899987686270633,relu,10.0,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (112,)}",0.7317340135119985,0.7310149682462243,0.7309018156517931,0.7338739905450794,0.7382125976783768,0.7331470007861134,0.0027482843874472233,209,0.7378833529104255,0.733831886958228,0.7360150148842827,0.7458246382188861,0.7318506164038113,0.7370811018751267,0.004819646290593636
1.6707759857177735,0.35229568911321063,0.010602569580078125,0.0007998229121402769,relu,10.0,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (56, 56)}",0.7267814823410903,0.7352358231640728,0.7301575084114481,0.7306039883340177,0.7291522860560331,0.7303863163842412,0.0027618635196269992,211,0.732743424333001,0.7324599521864202,0.7336929026024289,0.7321816871648094,0.7239712057819363,0.7310098344137191,0.0035559123261013205
1.1254544734954834,0.17827811650577982,0.007601785659790039,0.0004899208705145337,relu,10.0,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (28, 28)}",0.7267595096861251,0.7228528505769992,0.730879842996828,0.7296142750350085,0.7370120033090773,0.7294230220845542,0.00469046258867992,212,0.7276695369753667,0.7269037697822164,0.7373116044228993,0.7363617828742285,0.7323608431766754,0.7321215074462774,0.004289968562315872
3.3455567359924316,0.9771970560918081,0.01720418930053711,0.0016003372300774465,relu,10.0,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (112, 112)}",0.7359202647875968,0.7438846285621358,0.7371292871018147,0.736938943112543,0.7388128948630264,0.7385372496172511,0.002830571399378793,205,0.7414346150298696,0.7431443570574653,0.7480541449815699,0.7471463871950621,0.7343871528579605,0.7428333314243855,0.004883654802553177
2.2000975131988527,0.24810251160171345,0.014803552627563476,0.0007485576244095102,relu,10.0,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7354994950236541,0.7408760852781106,0.7408068779936098,0.733489160533603,0.7325318393305968,0.7366411904576301,0.0035612237409601913,206,0.735956179956039,0.7389074771724264,0.747611073220496,0.7397019785253877,0.7301461734488783,0.7384645764646455,0.005672276607831806
1.9892496109008788,0.7447804910967917,0.007401800155639649,0.0004899014056540585,relu,10.0,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7329336941585368,0.7408760852781107,0.7269259492581663,0.7245177779883551,0.7468061871314833,0.7344112852732867,0.008384266669411966,207,0.7358478141129527,0.7370212303600998,0.7342818606355206,0.7333179204414776,0.7422372781966697,0.7365412207493442,0.0031193161247835143
4.164741802215576,0.5041296017256995,0.02520575523376465,0.004167503970922615,relu,10.0,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7364761598009357,0.7219767074068636,0.7372424396962458,0.7262821525211367,0.7346108145704786,0.7313175867569565,0.006085750316037996,210,0.7409853405931951,0.7176889630314284,0.744134457093625,0.7342007260949411,0.7293483406881253,0.733271565500263,0.009344273882891937
1.4071181774139405,0.2661851228962272,0.00780177116394043,0.0004000664609833946,relu,3.1622776601683795,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (56,)}",0.7640089490544917,0.7560352436122729,0.7556897334809054,0.7573820503911475,0.7646709891928065,0.7595570398710818,0.003951187734788905,191,0.754551595747709,0.7566979024854501,0.7619334871794315,0.7724517387319716,0.7672306596075399,0.7625730767504203,0.006611383297867773
1.3813121795654297,0.2256830472066548,0.006003570556640625,0.0006325768971363903,relu,3.1622776601683795,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28,)}",0.7708488918150677,0.7501499929740133,0.7481274561349495,0.7580743232572097,0.7552880688793926,0.7564977835890844,0.008003761473755573,196,0.764040570631677,0.7519577174298575,0.7553022511171481,0.7660015454898101,0.754823173470063,0.7584250516277111,0.005540561954249185
