mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.6737542629241944,0.09350269880808061,0.007399940490722656,0.002413237707511074,relu,3.1622776601683795,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (62,)}",0.7335164835164835,0.7445054945054945,0.7087912087912088,0.6071428571428571,0.739010989010989,0.7065934065934066,0.05120218794383186,43,0.7960164835164835,0.7802197802197802,0.7760989010989011,0.6813186813186813,0.7822802197802198,0.7631868131868131,0.041476693274824665
0.6587491512298584,0.08335121134177845,0.006201362609863282,0.0004000187346471713,relu,3.1622776601683795,"(31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (31, 31)}",0.5989010989010989,0.7142857142857143,0.7307692307692307,0.6813186813186813,0.7307692307692307,0.6912087912087912,0.049560317730899694,59,0.6160714285714286,0.7760989010989011,0.7932692307692307,0.7809065934065934,0.7877747252747253,0.7508241758241759,0.06762986362763833
0.653548002243042,0.0870892060085153,0.006201457977294922,0.00040009025666136835,relu,3.1622776601683795,"(15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (15, 15)}",0.7307692307692307,0.695054945054945,0.6291208791208791,0.5934065934065934,0.695054945054945,0.6686813186813186,0.04995469508870638,87,0.7877747252747253,0.7259615384615384,0.6517857142857143,0.6861263736263736,0.7548076923076923,0.7212912087912088,0.048234435850702403
0.7759734630584717,0.16368974799770006,0.006201410293579101,0.0004002333077948645,relu,3.1622776601683795,"(62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (62, 62)}",0.7252747252747253,0.7664835164835165,0.739010989010989,0.7197802197802198,0.7637362637362637,0.7428571428571429,0.019238616923089674,25,0.7809065934065934,0.8440934065934066,0.7946428571428571,0.7967032967032966,0.7788461538461539,0.7990384615384615,0.023627172232861253
0.8549953460693359,0.09768923846787564,0.006001663208007812,0.0006327867036325517,relu,3.1622776601683795,"(31, 31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (31, 31, 31)}",0.7445054945054945,0.75,0.7252747252747253,0.6785714285714286,0.7994505494505495,0.7395604395604396,0.03909988324100483,27,0.8166208791208791,0.8296703296703297,0.8028846153846154,0.7685439560439561,0.8598901098901099,0.8155219780219781,0.030121593738891856
0.695359754562378,0.07843294972198446,0.006398963928222656,0.0013584401339808046,relu,3.1622776601683795,"(15, 15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (15, 15, 15)}",0.6840659340659341,0.6153846153846154,0.717032967032967,0.5934065934065934,0.7087912087912088,0.6637362637362637,0.050135669096792936,92,0.7685439560439561,0.6531593406593407,0.7273351648351648,0.6490384615384616,0.7712912087912088,0.7138736263736265,0.053584810951785196
1.1714652061462403,0.2081274870832783,0.007201671600341797,0.000979958669408018,relu,3.1622776601683795,"(62, 62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (62, 62, 62)}",0.7692307692307693,0.7664835164835165,0.7912087912087912,0.739010989010989,0.7774725274725275,0.7686813186813187,0.017147787400359576,8,0.8207417582417582,0.8482142857142857,0.9217032967032966,0.8681318681318682,0.8777472527472527,0.8673076923076923,0.033470852562483513
0.650547456741333,0.056306979025048984,0.006201314926147461,0.0007481880953668135,relu,1.0,"(31,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (31,)}",0.7087912087912088,0.695054945054945,0.7335164835164835,0.6428571428571429,0.739010989010989,0.7038461538461539,0.03446242149575102,49,0.7767857142857143,0.7396978021978022,0.7809065934065934,0.7135989010989011,0.7706043956043956,0.7563186813186813,0.025802246943810024
0.5887331008911133,0.041840295573025994,0.00600123405456543,0.0006327867144121876,relu,1.0,"(15,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (15,)}",0.6538461538461539,0.6510989010989011,0.6181318681318682,0.6181318681318682,0.6978021978021978,0.6478021978021978,0.029353209646578178,107,0.7554945054945055,0.6909340659340659,0.6421703296703297,0.6703296703296703,0.7383241758241759,0.6994505494505494,0.04208007487356182
0.642145299911499,0.09469986595831348,0.0066016197204589845,0.0008006930719532325,relu,1.0,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (62,)}",0.7197802197802198,0.7417582417582418,0.6648351648351648,0.6098901098901099,0.7307692307692307,0.6934065934065934,0.04943833793055819,57,0.7836538461538461,0.7925824175824175,0.7486263736263736,0.6682692307692307,0.790521978021978,0.7567307692307692,0.04699609253374589
0.7927792549133301,0.14509232319223278,0.00580129623413086,0.00040023327938972197,relu,1.0,"(31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (31, 31)}",0.7939560439560439,0.7912087912087912,0.7445054945054945,0.7472527472527473,0.6785714285714286,0.7510989010989011,0.04186654549790929,15,0.8626373626373627,0.8791208791208791,0.804945054945055,0.8537087912087912,0.7541208791208791,0.8309065934065935,0.04565401775349668
0.6887557983398438,0.041649144178205796,0.006201314926147461,0.0007484430232663098,relu,1.0,"(15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (15, 15)}",0.7115384615384616,0.728021978021978,0.6840659340659341,0.6785714285714286,0.7087912087912088,0.7021978021978021,0.01835526713020885,53,0.7706043956043956,0.8111263736263736,0.75,0.7733516483516484,0.7548076923076923,0.7719780219780219,0.021513813268065066
0.703759241104126,0.053877018988039885,0.007003402709960938,0.001099153977036032,relu,1.0,"(62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (62, 62)}",0.717032967032967,0.7417582417582418,0.75,0.7307692307692307,0.7554945054945055,0.739010989010989,0.013791099338473773,28,0.7918956043956044,0.8516483516483516,0.8523351648351648,0.8221153846153846,0.7554945054945055,0.8146978021978022,0.03704566172999101
0.7677737712860108,0.070393637476153,0.006401538848876953,0.0004898819214545809,relu,1.0,"(31, 31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (31, 31, 31)}",0.7142857142857143,0.7884615384615384,0.7472527472527473,0.75,0.75,0.75,0.023504669929898272,18,0.8028846153846154,0.8846153846153846,0.8289835164835165,0.8427197802197802,0.804945054945055,0.8328296703296703,0.0298952352990862
0.7473690509796143,0.09821029566614316,0.0064013004302978516,0.0004900766357994065,relu,1.0,"(15, 15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (15, 15, 15)}",0.7005494505494505,0.7527472527472527,0.6153846153846154,0.717032967032967,0.7664835164835165,0.7104395604395605,0.05311797379607451,41,0.7699175824175825,0.8482142857142857,0.6490384615384616,0.8138736263736264,0.8104395604395604,0.7782967032967033,0.06923185940184741
1.021230983734131,0.059352874415945486,0.006601476669311523,0.0004898041161700017,relu,1.0,"(62, 62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (62, 62, 62)}",0.8241758241758241,0.7884615384615384,0.771978021978022,0.7664835164835165,0.7967032967032966,0.7895604395604395,0.020455506009875005,1,0.9361263736263736,0.9244505494505495,0.9223901098901099,0.9114010989010989,0.9189560439560439,0.9226648351648352,0.008063549517274282
0.6621536254882813,0.07076521304950673,0.005997228622436524,0.0006331841856642302,relu,0.31622776601683794,"(31,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (31,)}",0.7115384615384616,0.6758241758241759,0.7142857142857143,0.6428571428571429,0.7417582417582418,0.6972527472527472,0.034330767806183084,55,0.7781593406593407,0.728021978021978,0.7939560439560439,0.7074175824175825,0.7726648351648352,0.7560439560439561,0.03271826931121831
0.5595268249511719,0.03033681176151784,0.0062010765075683595,0.00040028099150603215,relu,0.31622776601683794,"(15,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (15,)}",0.6456043956043956,0.6483516483516484,0.6456043956043956,0.6263736263736264,0.6868131868131868,0.6505494505494506,0.01976495137209335,97,0.7479395604395604,0.6833791208791209,0.698489010989011,0.6737637362637363,0.7403846153846154,0.7087912087912088,0.03003188339158715
0.6421472072601319,0.08821409783699534,0.006003570556640625,7.344530669971524e-06,relu,0.31622776601683794,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (62,)}",0.728021978021978,0.7335164835164835,0.6978021978021978,0.6043956043956044,0.7362637362637363,0.7,0.04973665706652026,54,0.7898351648351648,0.8021978021978022,0.7809065934065934,0.665521978021978,0.7857142857142857,0.7648351648351649,0.05015636400437011
0.7735748767852784,0.1016842241342115,0.006001329421997071,1.1680077279964342e-07,relu,0.31622776601683794,"(31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (31, 31)}",0.7967032967032966,0.7637362637362637,0.7335164835164835,0.7472527472527473,0.6730769230769231,0.7428571428571429,0.04077056364634974,25,0.8667582417582418,0.8839285714285714,0.8241758241758241,0.8543956043956044,0.7637362637362637,0.8385989010989011,0.04221303811484839
0.6363443374633789,0.06027119640606258,0.005801248550415039,0.00039997103672454983,relu,0.31622776601683794,"(15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (15, 15)}",0.7252747252747253,0.6785714285714286,0.7142857142857143,0.5769230769230769,0.7197802197802198,0.682967032967033,0.055480903566436666,72,0.7788461538461539,0.7383241758241759,0.7788461538461539,0.6717032967032966,0.7699175824175825,0.7475274725274725,0.040735839084515946
0.8177852630615234,0.11016055678097467,0.006401491165161133,0.0004901155925815032,relu,0.31622776601683794,"(62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (62, 62)}",0.728021978021978,0.7417582417582418,0.7554945054945055,0.7445054945054945,0.8159340659340659,0.7571428571428571,0.03067095766363266,13,0.8001373626373627,0.8791208791208791,0.8715659340659341,0.8578296703296703,0.9203296703296703,0.8657967032967033,0.03888260487312543
0.7189623832702636,0.13364855837881537,0.006601667404174805,0.0004901548895396348,relu,0.31622776601683794,"(31, 31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (31, 31, 31)}",0.717032967032967,0.7142857142857143,0.7472527472527473,0.6428571428571429,0.7884615384615384,0.721978021978022,0.047754807884924734,30,0.8104395604395604,0.7850274725274725,0.8262362637362637,0.7342032967032966,0.926510989010989,0.8164835164835165,0.06324113766033439
0.7293652534484864,0.019796647084069915,0.005801200866699219,0.0004001856524922232,relu,0.31622776601683794,"(15, 15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (15, 15, 15)}",0.6758241758241759,0.7225274725274725,0.7115384615384616,0.7005494505494505,0.7582417582417582,0.7137362637362638,0.02710746457921759,39,0.7678571428571429,0.7980769230769231,0.7973901098901099,0.8138736263736264,0.8028846153846154,0.7960164835164836,0.015265185969019816
0.9076056480407715,0.06678230355548187,0.0070015907287597655,0.000632635878551781,relu,0.31622776601683794,"(62, 62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (62, 62, 62)}",0.7747252747252747,0.7417582417582418,0.7802197802197802,0.7637362637362637,0.7857142857142857,0.7692307692307693,0.01554080837772631,7,0.9038461538461539,0.8509615384615384,0.9196428571428571,0.8976648351648352,0.9395604395604396,0.9023351648351647,0.029491089654971308
0.5783305644989014,0.04753479119819645,0.005801248550415039,0.0007484684201451308,relu,0.1,"(31,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (31,)}",0.7032967032967034,0.6675824175824175,0.6758241758241759,0.6291208791208791,0.7142857142857143,0.6780219780219781,0.029863029102640003,81,0.7774725274725275,0.7273351648351648,0.6600274725274725,0.698489010989011,0.7561813186813187,0.7239010989010989,0.041591628280825424
0.5839341163635254,0.040809403703132296,0.005799531936645508,0.0003992430839729194,relu,0.1,"(15,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (15,)}",0.6456043956043956,0.6510989010989011,0.6401098901098901,0.6263736263736264,0.7032967032967034,0.6532967032967033,0.02631632970291881,95,0.7465659340659341,0.7081043956043956,0.6991758241758241,0.6696428571428571,0.7458791208791209,0.7138736263736265,0.02932169511010469
0.6139408588409424,0.05813787509326989,0.005801105499267578,0.00040456550595381374,relu,0.1,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (62,)}",0.7197802197802198,0.7197802197802198,0.6923076923076923,0.6126373626373627,0.728021978021978,0.6945054945054945,0.0426806735954691,56,0.7809065934065934,0.7870879120879121,0.7809065934065934,0.6833791208791209,0.7870879120879121,0.7638736263736263,0.04034207597322238
0.6975605964660645,0.12344017920351964,0.005998945236206055,0.0006358818759931194,relu,0.1,"(31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (31, 31)}",0.7939560439560439,0.6565934065934066,0.728021978021978,0.7362637362637363,0.6730769230769231,0.7175824175824176,0.04897204385748831,33,0.8784340659340659,0.7252747252747253,0.8221153846153846,0.8482142857142857,0.7589285714285714,0.8065934065934066,0.05660207444557209
0.6265439033508301,0.0595029556367194,0.006001091003417969,2.4314019744838644e-07,relu,0.1,"(15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (15, 15)}",0.7472527472527473,0.6840659340659341,0.7087912087912088,0.5769230769230769,0.6758241758241759,0.6785714285714286,0.05656939637904947,80,0.7987637362637363,0.7417582417582418,0.7692307692307693,0.6717032967032966,0.7266483516483516,0.7416208791208792,0.0427557620277276
0.7879824161529541,0.1177789785346167,0.006401443481445312,0.0004899597886342959,relu,0.1,"(62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (62, 62)}",0.7252747252747253,0.728021978021978,0.739010989010989,0.7335164835164835,0.8076923076923077,0.7467032967032967,0.030857408971646107,22,0.8097527472527473,0.8784340659340659,0.8605769230769231,0.8379120879120879,0.9354395604395604,0.864423076923077,0.04229921778975262
0.6585492134094239,0.04319606952294247,0.006201314926147461,0.0004002810483095437,relu,0.1,"(31, 31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (31, 31, 31)}",0.7335164835164835,0.717032967032967,0.7527472527472527,0.6401098901098901,0.7335164835164835,0.7153846153846154,0.03930012031263224,37,0.8179945054945055,0.7857142857142857,0.8228021978021978,0.7376373626373627,0.7822802197802198,0.7892857142857144,0.030584092738807175
0.6983579635620117,0.10543037572477078,0.006601572036743164,0.0004898819214545809,relu,0.1,"(15, 15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (15, 15, 15)}",0.7032967032967034,0.7362637362637363,0.7225274725274725,0.7060439560439561,0.49725274725274726,0.6730769230769231,0.08871542299408645,86,0.7864010989010989,0.8173076923076923,0.8042582417582418,0.8269230769230769,0.5013736263736264,0.7472527472527472,0.12368817136761193
0.8978034496307373,0.058969848543016255,0.006603431701660156,0.0004917046512290756,relu,0.1,"(62, 62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (62, 62, 62)}",0.7912087912087912,0.771978021978022,0.7692307692307693,0.771978021978022,0.7664835164835165,0.7741758241758242,0.008756800796983061,3,0.9292582417582418,0.9278846153846154,0.882554945054945,0.9134615384615384,0.926510989010989,0.9159340659340659,0.017621008473433626
0.5905356884002686,0.04840093544874829,0.006199455261230469,0.0007469076027101539,relu,0.03162277660168379,"(31,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (31,)}",0.7087912087912088,0.6785714285714286,0.6730769230769231,0.6373626373626373,0.75,0.6895604395604396,0.037788459041866826,62,0.7760989010989011,0.7328296703296703,0.6600274725274725,0.7053571428571429,0.7657967032967034,0.728021978021978,0.04218621063319691
0.5645277023315429,0.043688844820019355,0.006201505661010742,0.00040006648940038147,relu,0.03162277660168379,"(15,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (15,)}",0.6456043956043956,0.6483516483516484,0.6208791208791209,0.6291208791208791,0.7060439560439561,0.65,0.02982256427497125,99,0.7465659340659341,0.6929945054945055,0.6401098901098901,0.6689560439560439,0.742445054945055,0.6982142857142856,0.041360982700960267
0.6253436088562012,0.07813039634953936,0.006200981140136719,0.0003999715199283062,relu,0.03162277660168379,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (62,)}",0.7032967032967034,0.7087912087912088,0.7005494505494505,0.5714285714285714,0.7307692307692307,0.682967032967033,0.0567718301234703,72,0.7925824175824175,0.7726648351648352,0.7864010989010989,0.6353021978021978,0.7877747252747253,0.7549450549450549,0.06018678409411685
0.6559526920318604,0.06793744026939919,0.005999326705932617,3.955162306466621e-06,relu,0.03162277660168379,"(31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (31, 31)}",0.7554945054945055,0.6538461538461539,0.7307692307692307,0.7335164835164835,0.6593406593406593,0.7065934065934066,0.04175101151980849,43,0.8193681318681318,0.7239010989010989,0.8221153846153846,0.845467032967033,0.742445054945055,0.7906593406593407,0.04816397143035411
0.6755545616149903,0.09041486792885205,0.006001472473144531,2.132480599880018e-07,relu,0.03162277660168379,"(15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (15, 15)}",0.7445054945054945,0.6538461538461539,0.7582417582417582,0.5769230769230769,0.7307692307692307,0.6928571428571428,0.06832655629322996,58,0.7967032967032966,0.7225274725274725,0.8001373626373627,0.6723901098901099,0.8056318681318682,0.7594780219780219,0.053138927562657465
0.8013813018798828,0.12441572599090847,0.006201410293579101,0.00039999497450525176,relu,0.03162277660168379,"(62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (62, 62)}",0.7225274725274725,0.728021978021978,0.7527472527472527,0.739010989010989,0.8104395604395604,0.7505494505494505,0.031678099572306766,16,0.8111263736263736,0.8811813186813187,0.8715659340659341,0.8399725274725275,0.9354395604395604,0.8678571428571429,0.0418440053354622
0.6779534339904785,0.052651950914231326,0.00600137710571289,1.1680077279964342e-07,relu,0.03162277660168379,"(31, 31, 31)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (31, 31, 31)}",0.7307692307692307,0.7225274725274725,0.739010989010989,0.6401098901098901,0.7362637362637363,0.7137362637362638,0.03724123780841881,39,0.8193681318681318,0.790521978021978,0.8379120879120879,0.7383241758241759,0.8131868131868132,0.7998626373626374,0.03429282382613442
0.6765545845031739,0.13371554058963367,0.006199979782104492,0.000397253079426385,relu,0.03162277660168379,"(15, 15, 15)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (15, 15, 15)}",0.7032967032967034,0.7582417582417582,0.5989010989010989,0.7005494505494505,0.49725274725274726,0.6516483516483517,0.09278070851204002,96,0.7891483516483516,0.8482142857142857,0.6449175824175825,0.7953296703296703,0.5013736263736264,0.7157967032967033,0.12668186846431095
0.8964030742645264,0.0509485571891934,0.006601476669311523,0.0008005619688111853,relu,0.03162277660168379,"(62, 62, 62)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (62, 62, 62)}",0.7802197802197802,0.771978021978022,0.7747252747252747,0.7637362637362637,0.7747252747252747,0.7730769230769231,0.005383493940182829,4,0.9271978021978022,0.8763736263736264,0.9072802197802198,0.9148351648351648,0.9107142857142857,0.9072802197802197,0.01685703182048621
0.6137410640716553,0.071476196124827,0.0065993785858154295,0.0004882007165522944,relu,0.01,"(31,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (31,)}",0.7032967032967034,0.6813186813186813,0.6730769230769231,0.6373626373626373,0.75,0.689010989010989,0.03716008443716686,63,0.7760989010989011,0.7328296703296703,0.6593406593406593,0.7060439560439561,0.7678571428571429,0.728434065934066,0.04270984125222056
0.5807315349578858,0.04166826239863103,0.00600137710571289,2.86102294921875e-07,relu,0.01,"(15,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (15,)}",0.6456043956043956,0.6456043956043956,0.6208791208791209,0.6291208791208791,0.7032967032967034,0.6489010989010989,0.028834377501982273,100,0.7465659340659341,0.6923076923076923,0.6401098901098901,0.6689560439560439,0.7438186813186813,0.6983516483516483,0.041676376520277315
0.6495469093322754,0.09976150694030647,0.00600123405456543,3.015782985847835e-07,relu,0.01,"(62,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (62,)}",0.7142857142857143,0.7115384615384616,0.7005494505494505,0.5714285714285714,0.7335164835164835,0.6862637362637363,0.05839188612860799,67,0.8008241758241759,0.7870879120879121,0.7870879120879121,0.6346153846153846,0.7925824175824175,0.7604395604395604,0.06311271335959336
