mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.44190115928649903,0.007223748387247443,0.005801105499267578,0.0004000193883153385,100,{'SVM__n_iter': 100},0.510989010989011,0.4835164835164835,0.5274725274725275,0.5357142857142857,0.5137362637362637,0.5142857142857142,0.01783811327554717,18,0.5178571428571429,0.510989010989011,0.507554945054945,0.5226648351648352,0.5343406593406593,0.5186813186813186,0.009431123018555984
0.44510798454284667,0.007488243656682224,0.0060046672821044925,1.35840855431166e-05,200,{'SVM__n_iter': 200},0.5054945054945055,0.5824175824175825,0.5824175824175825,0.6043956043956044,0.5989010989010989,0.5747252747252747,0.03571005892147675,1,0.5508241758241759,0.5796703296703297,0.5803571428571429,0.6201923076923077,0.6023351648351648,0.5866758241758242,0.023421840207805203
0.4665063858032227,0.015784788688091817,0.006201457977294922,0.00040020992399921357,300,{'SVM__n_iter': 300},0.5247252747252747,0.5192307692307693,0.5741758241758241,0.5357142857142857,0.5467032967032966,0.5401098901098901,0.019472577084252003,10,0.5590659340659341,0.5542582417582418,0.5542582417582418,0.5164835164835165,0.5494505494505495,0.5467032967032968,0.015412797969970674
0.47751607894897463,0.008236397481955598,0.005994176864624024,9.332618074007126e-06,400,{'SVM__n_iter': 400},0.521978021978022,0.48626373626373626,0.5164835164835165,0.4697802197802198,0.5412087912087912,0.5071428571428571,0.025689384016617495,20,0.49793956043956045,0.510989010989011,0.4793956043956044,0.4993131868131868,0.4965659340659341,0.4968406593406593,0.01011832245093564
0.501514196395874,0.014668060826157452,0.006001520156860352,4.1019083342755444e-07,500,{'SVM__n_iter': 500},0.5302197802197802,0.554945054945055,0.5027472527472527,0.5604395604395604,0.5961538461538461,0.548901098901099,0.03124630155629216,6,0.5645604395604396,0.5604395604395604,0.5597527472527473,0.5831043956043956,0.5872252747252747,0.5710164835164835,0.011741091014482485
0.506322717666626,0.013473707424773043,0.0059970378875732425,7.232536745324558e-06,600,{'SVM__n_iter': 600},0.5879120879120879,0.5714285714285714,0.5741758241758241,0.5027472527472527,0.5604395604395604,0.5593406593406594,0.02961941092734847,4,0.5508241758241759,0.5556318681318682,0.5782967032967034,0.6009615384615384,0.5666208791208791,0.5704670329670329,0.017955141072435114
0.5345248222351074,0.015709848849538154,0.00600128173828125,5.091227651611e-07,700,{'SVM__n_iter': 700},0.4258241758241758,0.554945054945055,0.5137362637362637,0.5494505494505495,0.5494505494505495,0.5186813186813187,0.04869384404638359,17,0.4567307692307692,0.5157967032967034,0.5206043956043956,0.5528846153846154,0.5336538461538461,0.515934065934066,0.03226823485720006
0.5293195247650146,0.00577581244989599,0.00600137710571289,8.203816668551089e-07,800,{'SVM__n_iter': 800},0.6016483516483516,0.5357142857142857,0.5,0.5192307692307693,0.5412087912087912,0.5395604395604395,0.034207433881919505,11,0.5638736263736264,0.5618131868131868,0.5364010989010989,0.5968406593406593,0.5501373626373627,0.5618131868131868,0.020066231958599058
0.5457433223724365,0.007777425834443166,0.005986499786376953,1.391302644473305e-05,900,{'SVM__n_iter': 900},0.48626373626373626,0.554945054945055,0.5659340659340659,0.5604395604395604,0.45054945054945056,0.5236263736263737,0.04660947266032636,15,0.5357142857142857,0.5597527472527473,0.5377747252747253,0.5453296703296703,0.5,0.5357142857142857,0.019748715754203998
0.5631293296813965,0.008652158856337902,0.006399869918823242,0.0013578248166971902,1000,{'SVM__n_iter': 1000},0.6016483516483516,0.5412087912087912,0.554945054945055,0.46703296703296704,0.5494505494505495,0.5428571428571428,0.043354398999074416,8,0.5817307692307693,0.5741758241758241,0.554945054945055,0.47870879120879123,0.5206043956043956,0.5420329670329671,0.03806556369258692
0.5865338802337646,0.010895307579277239,0.005801248550415039,0.00040020944108330085,1100,{'SVM__n_iter': 1100},0.5082417582417582,0.5027472527472527,0.5054945054945055,0.5164835164835165,0.5,0.5065934065934066,0.005656939637904964,21,0.5185439560439561,0.5212912087912088,0.49313186813186816,0.5267857142857143,0.5027472527472527,0.5125,0.012554975112378963
0.5825358390808105,0.004412707604519441,0.0064052104949951175,0.0013612559716653578,1200,{'SVM__n_iter': 1200},0.5769230769230769,0.5576923076923077,0.521978021978022,0.5027472527472527,0.45879120879120877,0.5236263736263737,0.041577108598665084,15,0.5892857142857143,0.5590659340659341,0.521978021978022,0.5226648351648352,0.48214285714285715,0.5350274725274725,0.03644642626764176
0.6121384143829346,0.011465032013742008,0.005601215362548828,0.0004901522639645824,1300,{'SVM__n_iter': 1300},0.5412087912087912,0.5741758241758241,0.4697802197802198,0.4807692307692308,0.4642857142857143,0.506043956043956,0.04376331374008762,22,0.5439560439560439,0.5576923076923077,0.48145604395604397,0.5185439560439561,0.4876373626373626,0.5178571428571429,0.03002245768123575
0.6205410957336426,0.005463358218195873,0.006001138687133789,0.0006324111230815881,1400,{'SVM__n_iter': 1400},0.5714285714285714,0.48626373626373626,0.5357142857142857,0.5439560439560439,0.5741758241758241,0.5423076923076923,0.03178275794281223,9,0.5679945054945055,0.5240384615384616,0.570054945054945,0.5281593406593407,0.573489010989011,0.5527472527472528,0.02186785576058503
