mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5001233577728271,0.030279890014292772,0.006001091003417969,0.0006265111614959299,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7252747252747253,0.7912087912087912,0.7912087912087912,0.739010989010989,0.7472527472527473,0.7587912087912088,0.027384474273356274,20,0.9361263736263736,0.948489010989011,0.9532967032967034,0.9526098901098901,0.9587912087912088,0.9498626373626374,0.007610931416041256
0.47571721076965334,0.006776313770638557,0.005997800827026367,6.635750597056547e-06,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7252747252747253,0.7774725274725275,0.7857142857142857,0.760989010989011,0.760989010989011,0.762087912087912,0.02074857976758155,17,0.9553571428571429,0.9491758241758241,0.9553571428571429,0.9443681318681318,0.9532967032967034,0.9515109890109891,0.004224878159129073
0.49352197647094725,0.01562736210108418,0.005406808853149414,0.0004896707016131616,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7252747252747253,0.7912087912087912,0.7912087912087912,0.739010989010989,0.7472527472527473,0.7587912087912088,0.027384474273356274,20,0.9361263736263736,0.948489010989011,0.9532967032967034,0.9526098901098901,0.9587912087912088,0.9498626373626374,0.007610931416041256
0.48151412010192873,0.005506844709341393,0.005808544158935547,0.0003949748824993039,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7582417582417582,0.7967032967032966,0.7912087912087912,0.7335164835164835,0.8021978021978022,0.7763736263736264,0.02632779901255153,1,0.8743131868131868,0.8612637362637363,0.8605769230769231,0.8612637362637363,0.8543956043956044,0.8623626373626374,0.006509887698391645
0.4819141387939453,0.006968226041159569,0.0060081958770751955,7.403117635755672e-06,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7307692307692307,0.7884615384615384,0.7967032967032966,0.75,0.7774725274725275,0.7686813186813187,0.024658028211337224,11,0.8111263736263736,0.8832417582417582,0.8798076923076923,0.8399725274725275,0.8901098901098901,0.8608516483516482,0.03041458192817179
0.473115062713623,0.006839258804931583,0.005798482894897461,0.00039876516540369924,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.6401098901098901,0.6510989010989011,0.75,0.6428571428571429,0.695054945054945,0.6758241758241759,0.04206078947033986,25,0.6490384615384616,0.7046703296703297,0.7239010989010989,0.7211538461538461,0.7032967032967034,0.700412087912088,0.027009840013473514
0.5015263080596923,0.014858349664928973,0.00640106201171875,0.0004916387890744521,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.6401098901098901,0.6510989010989011,0.7554945054945055,0.6428571428571429,0.6895604395604396,0.6758241758241759,0.04361128534721852,25,0.6490384615384616,0.7046703296703297,0.7287087912087912,0.7211538461538461,0.7026098901098901,0.7012362637362638,0.027891719443679616
0.4745171546936035,0.013850720518288069,0.00599827766418457,1.2657848716817086e-05,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.6291208791208791,0.6263736263736264,0.6153846153846154,0.5796703296703297,0.6236263736263736,0.6148351648351649,0.01817344550389144,27,0.6208791208791209,0.6215659340659341,0.6215659340659341,0.6304945054945055,0.6222527472527473,0.6233516483516484,0.003597747487282623
0.4881146907806396,0.010914154050759415,0.006205224990844726,0.00039862239166929043,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.6291208791208791,0.6263736263736264,0.6153846153846154,0.5796703296703297,0.6236263736263736,0.6148351648351649,0.01817344550389144,27,0.6208791208791209,0.6215659340659341,0.6215659340659341,0.6304945054945055,0.6222527472527473,0.6233516483516484,0.003597747487282623
0.4787168502807617,0.014478455323308893,0.005996417999267578,1.030166924708681e-05,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7582417582417582,0.7967032967032966,0.7912087912087912,0.7335164835164835,0.8021978021978022,0.7763736263736264,0.02632779901255153,1,0.8743131868131868,0.8612637362637363,0.8605769230769231,0.8612637362637363,0.8543956043956044,0.8623626373626374,0.006509887698391645
0.4797203063964844,0.006348335902500706,0.0059948921203613285,8.85762724709285e-06,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7307692307692307,0.7884615384615384,0.7967032967032966,0.75,0.7774725274725275,0.7686813186813187,0.024658028211337224,11,0.8111263736263736,0.8832417582417582,0.8798076923076923,0.8399725274725275,0.8901098901098901,0.8608516483516482,0.03041458192817179
0.47391510009765625,0.0025611653039677583,0.006004953384399414,6.495495301764611e-06,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.6923076923076923,0.7554945054945055,0.7774725274725275,0.7087912087912088,0.7747252747252747,0.7417582417582418,0.03488037417165688,23,0.7664835164835165,0.8076923076923077,0.7671703296703297,0.7493131868131868,0.801510989010989,0.778434065934066,0.02238884578107516
0.48572516441345215,0.012912492438712269,0.006191158294677734,0.000396614178586614,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.6895604395604396,0.7115384615384616,0.782967032967033,0.7197802197802198,0.760989010989011,0.7329670329670329,0.034065934065934056,24,0.7520604395604396,0.7678571428571429,0.771978021978022,0.7850274725274725,0.8070054945054945,0.7767857142857143,0.01841376766861288
0.4859174728393555,0.014038062288851358,0.005801677703857422,0.00039973907699790564,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7582417582417582,0.7967032967032966,0.7912087912087912,0.7335164835164835,0.8021978021978022,0.7763736263736264,0.02632779901255153,1,0.8743131868131868,0.8612637362637363,0.8605769230769231,0.8612637362637363,0.8543956043956044,0.8623626373626374,0.006509887698391645
0.4833245754241943,0.011196115440750186,0.006994771957397461,0.0020035420111080573,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7307692307692307,0.7884615384615384,0.7967032967032966,0.75,0.7774725274725275,0.7686813186813187,0.024658028211337224,11,0.8111263736263736,0.8832417582417582,0.8798076923076923,0.8399725274725275,0.8901098901098901,0.8608516483516482,0.03041458192817179
0.48572578430175783,0.012345055641160823,0.005797481536865235,0.0003999465972225499,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7582417582417582,0.7967032967032966,0.7912087912087912,0.7335164835164835,0.8021978021978022,0.7763736263736264,0.02632779901255153,1,0.8743131868131868,0.8612637362637363,0.8605769230769231,0.8612637362637363,0.8543956043956044,0.8623626373626374,0.006509887698391645
0.4825140476226807,0.009524479471467905,0.006601905822753907,0.00119158337766934,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7307692307692307,0.7884615384615384,0.7967032967032966,0.75,0.7774725274725275,0.7686813186813187,0.024658028211337224,11,0.8111263736263736,0.8832417582417582,0.8798076923076923,0.8399725274725275,0.8901098901098901,0.8608516483516482,0.03041458192817179
