mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14.256706190109252,0.35400902541851603,0.010791730880737305,0.003661443525618015,-0.001,5,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 5}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.14769854545593,3.0152869140807175,0.010798263549804687,0.0018372831817446574,-0.001,10,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 10}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.100686264038085,2.9796140643035236,0.011788082122802735,0.0046661409182113265,-0.001,20,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 20}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.06604461669922,3.0955796791901933,0.009794998168945312,0.0009746881188268493,-0.001,30,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 30}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.144642782211303,3.114334880933558,0.01139826774597168,0.004356596743931681,-0.001,45,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 45}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.055752897262572,2.9018997810888942,0.013961172103881836,0.005048262212914934,-0.001,60,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 60}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
19.0139048576355,2.8939647325134152,0.009794855117797851,0.000978663534101619,-0.001,80,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 80}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
18.91188883781433,2.9989214859712714,0.009787845611572265,0.0011700886792667946,-0.001,100,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 100}",0.7899553652486805,0.7698563067308952,0.7787687839885395,0.7771497309875023,0.7906739873854602,0.7812801918706219,0.007967112032173367,69,0.9342656234457322,0.9223399677612234,0.9394227615687224,0.9285094486000923,0.935821363621471,0.9320718329994481,0.006005124992237997
2.6778133392333983,0.06902718312405465,0.0053936481475830075,0.0004889608892845651,-0.00031622776601683794,1,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 1}",0.7860580478072342,0.7819942907937469,0.7841673468979611,0.7729337102666962,0.7838258308260575,0.781796056013497,0.00461482455426761,60,0.8902755652981984,0.8997745434361857,0.8961417334079498,0.8822534248922502,0.8827506984716847,0.8902391931012538,0.007008769602773136
5.504048299789429,0.13906323223009018,0.007198047637939453,0.002402101397684816,-0.00031622776601683794,2,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 2}",0.7860580478072342,0.7819942907937469,0.7841673468979611,0.7729337102666962,0.7838258308260575,0.781796056013497,0.00461482455426761,60,0.8902755652981984,0.8997745434361857,0.8961417334079498,0.8822534248922502,0.8827506984716847,0.8902391931012538,0.007008769602773136
14.41466202735901,0.1776569219901726,0.011601400375366212,0.0037199815258655636,-0.00031622776601683794,5,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 5}",0.7878009924798258,0.77431886085336,0.7919432984454938,0.7634364109205388,0.7856267223800064,0.780625572298197,0.010390632545723616,77,0.9428254309436385,0.9420919851197649,0.9412281597128752,0.9431323598292879,0.9384841532817871,0.9415524177774707,0.001668969899856479
22.395708656311037,3.230915953558788,0.011159896850585938,0.0007676393614622979,-0.00031622776601683794,10,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 10}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.491300582885742,3.112051795679745,0.01098771095275879,0.0011029433068617867,-0.00031622776601683794,20,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 20}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.269448804855347,2.9876436033042806,0.017793560028076173,0.006281886274416979,-0.00031622776601683794,30,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 30}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.411073875427245,3.078103452676659,0.010794734954833985,0.001325868098929774,-0.00031622776601683794,45,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 45}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.38882670402527,3.134029884934453,0.010594034194946289,0.0010197424857366934,-0.00031622776601683794,60,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 60}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.406865406036378,3.1512431412430315,0.010602235794067383,0.0010233435902478648,-0.00031622776601683794,80,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 80}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
22.328256845474243,3.1470218664765945,0.010796260833740235,0.001161027054283667,-0.00031622776601683794,100,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 100}",0.7914220070744055,0.77431886085336,0.7919432984454938,0.7647588363498531,0.7856267223800064,0.7816143324176907,0.010548106769461616,62,0.9428584515535333,0.9420919851197649,0.9412281597128752,0.9455989051044876,0.9384841532817871,0.9420523309544897,0.002308278198741958
2.6233978271484375,0.06291825594540876,0.004990577697753906,1.5266237824995157e-05,-0.01,1,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 1}",0.8010222152751793,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7931646213266871,0.7779314182435221,0.020043876845923986,80,0.8956091177159571,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.8910296093703431,0.909399548253413,0.013585074350930867
5.502056646347046,0.05458962300715218,0.007389879226684571,0.0018598050932750376,-0.01,2,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 2}",0.8010222152751793,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7931646213266871,0.7779314182435221,0.020043876845923986,80,0.8956091177159571,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.8910296093703431,0.909399548253413,0.013585074350930867
13.803137493133544,1.206260378282323,0.012387990951538086,0.007363428974213245,-0.01,5,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 5}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.11873927116394,4.177136145057275,0.009787464141845703,0.0014631465691892255,-0.01,10,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 10}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.170944213867188,4.025151851136877,0.013995647430419922,0.005857434192317822,-0.01,20,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 20}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.058918046951295,4.061744893752868,0.012195968627929687,0.004702750760704524,-0.01,30,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 30}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.08592553138733,4.073162012293402,0.013199138641357421,0.004178981301076074,-0.01,45,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 45}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.080524015426636,4.0778657032191505,0.015395784378051757,0.005274449669011421,-0.01,60,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 60}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.140938186645506,4.053567157515558,0.012791061401367187,0.003759486236594333,-0.01,80,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 80}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
19.10612826347351,4.094526262098254,0.010797977447509766,0.0011602976463540458,-0.01,100,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 100}",0.7866545988108977,0.787216546172311,0.7575953021147956,0.7506591069416807,0.7944761330164769,0.775319738501056,0.017658956692420565,92,0.9436854557721096,0.9143975485973053,0.9237755416556394,0.9221859239278204,0.9380373820677288,0.9284163704041207,0.010794368467161326
2.639412212371826,0.02567618404273715,0.005185937881469727,0.0003980330479215544,-0.0031622776601683794,1,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 1}",0.7857158269954723,0.7808731590993896,0.7764886276379686,0.7682707392316035,0.7772334954500187,0.7777168264825973,0.0057431545449699315,82,0.8632280086110906,0.8679000547250387,0.9115085825122522,0.8754726463422577,0.8743203857019,0.8784859355785078,0.017098491963289778
5.485249996185303,0.06498008906861781,0.006992244720458984,0.0015538344847745315,-0.0031622776601683794,2,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 2}",0.7857158269954723,0.7808731590993896,0.7764886276379686,0.7682707392316035,0.7772334954500187,0.7777168264825973,0.0057431545449699315,82,0.8632280086110906,0.8679000547250387,0.9115085825122522,0.8754726463422577,0.8743203857019,0.8784859355785078,0.017098491963289778
14.264633941650391,0.21006809937893992,0.009995079040527344,0.002524746286526751,-0.0031622776601683794,5,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 5}",0.7824496641999401,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7769741204918836,0.006680912807627209,84,0.9381991151661144,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330968685531669,0.01115829323008077
17.897991847991943,3.6168380852603987,0.01179509162902832,0.00495248806689023,-0.0031622776601683794,10,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 10}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.806635475158693,3.512920715513926,0.013791942596435547,0.006218875817421802,-0.0031622776601683794,20,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 20}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.872057008743287,3.5117330358076657,0.009188032150268555,0.0011628697844791758,-0.0031622776601683794,30,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 30}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.88415656089783,3.5868904393762366,0.009601259231567382,0.0013598480718814464,-0.0031622776601683794,45,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 45}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.837645769119263,3.5709728306262685,0.009187841415405273,0.0011690786174685395,-0.0031622776601683794,60,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 60}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.8504469871521,3.512861539577446,0.011391115188598634,0.0033772144758266254,-0.0031622776601683794,80,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 80}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
17.946920585632324,3.4622598765786288,0.010741519927978515,0.002339227509563967,-0.0031622776601683794,100,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 100}",0.7820602087586424,0.775474596189968,0.7764886276379686,0.7656208871621552,0.7848377867120524,0.7768962191511993,0.006618592148907852,85,0.938131675465088,0.9427036561334048,0.9115085825122522,0.9338440881411879,0.9392289008128757,0.9330833806129617,0.011152156648475405
2.7176296710968018,0.03814435511281084,0.005586576461791992,0.0004934937793397987,-0.1,1,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 1}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
5.512646913528442,0.0996985668720561,0.008001756668090821,0.002098034063753926,-0.1,2,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 2}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
13.184189319610596,1.2201140752830373,0.011193275451660156,0.004071697678914845,-0.1,5,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 5}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.381880235671996,2.3881247716381937,0.009201622009277344,0.001172541065300419,-0.1,10,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 10}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.366477966308594,2.305262809069943,0.009198474884033202,0.0011673388754251182,-0.1,20,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 20}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.441900634765625,2.3201226430486033,0.01019134521484375,0.0019443851087792422,-0.1,30,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 30}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.424929285049439,2.3661761926929317,0.009359025955200195,0.0007794623620262069,-0.1,45,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 45}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.289701652526855,2.323891567810785,0.008959293365478516,0.000672451747303356,-0.1,60,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 60}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.365879535675049,2.354944463716118,0.009398508071899413,0.0011984550400528913,-0.1,80,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 80}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.339679145812989,2.362682126022005,0.009391593933105468,0.0011935623782109164,-0.1,100,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 100}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
2.6996713161468504,0.03289703018315487,0.006141948699951172,0.0013745500452329836,-0.0316227766016838,1,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 1}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
5.5468668937683105,0.10930404623818106,0.008390474319458007,0.0025715133826325633,-0.0316227766016838,2,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 2}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
13.167196893692017,1.2320229044424102,0.008984136581420898,0.0010960186608838926,-0.0316227766016838,5,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 5}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
15.56712532043457,2.3778053899538025,0.00979766845703125,0.0017223595026674937,-0.0316227766016838,10,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 10}",0.7606791050313957,0.753208007624906,0.7552712004542945,0.7467876433241734,0.767207333716231,0.7566301617886827,0.006908902569997059,107,0.9363461933390108,0.9380415227835135,0.9388110905550823,0.9378686839710569,0.9400509529386732,0.9382236887174674,0.0012139305702160593
