,train,test
0.1,25.17377655103337,0.016026650031562895
0.2,23.09347915498074,0.027043025998864323
0.3,17.029133176023606,0.047104636032599956
0.4,18.127151704975404,0.07025564700597897
0.5,12.738402608956676,0.07488838001154363
0.6,21.238177930994425,0.09724840300623327
0.7,14.523254286963493,0.11062030197354034
0.8,13.043503641965799,0.12963375897379592
0.9,6.104200407979079,0.1786548210075125
