mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.45351343154907225,0.012722964815609859,0.005990219116210937,9.34941366008565e-06,-1,1,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 1}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.48252434730529786,0.017332759177771724,0.006586599349975586,0.001198050417350837,-1,2,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 2}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5195329189300537,0.023715202381593244,0.005986642837524414,7.470381175066428e-06,-1,5,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 5}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5191282749176025,0.025122481407048893,0.005990839004516602,8.295596217852495e-06,-1,10,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 10}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5525356292724609,0.0331016348286613,0.006194114685058594,0.0003952741615734426,-1,20,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 20}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.532924222946167,0.029857696610603012,0.00639810562133789,0.000493313761962838,-1,30,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 30}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5243363857269288,0.02548836739407033,0.00698394775390625,0.002000474961066028,-1,45,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 45}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5335318565368652,0.03157456241955367,0.006190729141235351,0.00039671382624684593,-1,60,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 60}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5133267879486084,0.019141981410914246,0.006194305419921875,0.0003947839454483743,-1,80,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 80}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.5249340057373046,0.01790976849161376,0.006187248229980469,0.0003981944713691753,-1,100,"{'Boost__base_estimator__alpha': -1, 'Boost__n_estimators': 100}",0.7005494505494505,0.7802197802197802,0.771978021978022,0.739010989010989,0.75,0.7483516483516484,0.02810266341218556,94,0.9526098901098901,0.9539835164835165,0.9546703296703297,0.948489010989011,0.9532967032967034,0.9526098901098902,0.0021718939973684264
0.48471713066101074,0.021958768549668065,0.0059947967529296875,8.150986931931151e-06,-0.001,1,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 1}",0.728021978021978,0.7857142857142857,0.7939560439560439,0.7472527472527473,0.8021978021978022,0.7714285714285715,0.028729486730552475,46,0.9120879120879121,0.9251373626373627,0.9244505494505495,0.9168956043956044,0.904532967032967,0.916620879120879,0.007753387797620945
0.5475278377532959,0.012211431565523217,0.0062007904052734375,0.0004003270451471672,-0.001,2,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 2}",0.728021978021978,0.7857142857142857,0.7939560439560439,0.7472527472527473,0.8021978021978022,0.7714285714285715,0.028729486730552475,46,0.9120879120879121,0.9251373626373627,0.9244505494505495,0.9168956043956044,0.904532967032967,0.916620879120879,0.007753387797620945
0.7889896869659424,0.031824379177860504,0.006193780899047851,0.00040357373106004795,-0.001,5,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 5}",0.7582417582417582,0.8159340659340659,0.8406593406593407,0.771978021978022,0.804945054945055,0.7983516483516484,0.029822564274971236,1,0.9663461538461539,0.9697802197802198,0.9718406593406593,0.9718406593406593,0.9629120879120879,0.968543956043956,0.0034587028329709137
