,train,test
0.1,970.2362327779992,1.543057706032414
0.2,780.3266847730265,2.7707428240100853
0.3,560.2303025929723,3.4773181790369563
0.4,395.25505199399777,3.8184305269969627
0.5,293.8702968209982,3.9728294179658405
0.6,177.7092954230029,3.870975298981648
0.7,101.62599617196247,3.338160421990324
0.8,48.093158725998364,2.688599791028537
0.9,12.537756070960313,1.5217376290238462
